9.263039087908361280e-01,4.086656135921958866e-01,2.638084496048639371e-01,5.543975933309568394e-01,7.303569180662642379e-01,4.720961331553236162e-01,2.285354774872967454e-01,1.531283065771043006e-01,8.628610049255801551e-01,2.683763793620609350e-01,1.624246828906193985e-01,9.249031980138873177e-01,7.381049960179575375e-02,1.308904188211144071e-01,3.297866384371449522e-01,5.458313248813724261e-01,6.262030649521688197e-03,3.635073699624794541e-01,3.728117104101419388e-01,5.035915694800966458e-01,4.848948337648961715e-01,7.237081582452967732e-01,6.716386918099157555e-01,6.032195154740546128e-01,7.277261959774593558e-01,3.135504661888823819e-01,6.331044148347751976e-01,1.514755095885403913e-01,1.190653970159596398e-01,7.457425032090250205e-01,1.270295207263687498e-01,7.750466642407251028e-01,8.583174085049810609e-01,7.712829407450328967e-01,1.225766262605119117e-01,5.204104813849627087e-01,9.358771851338768544e-01,9.744203407723972532e-03,3.811381016723570658e-01,5.485697258302763002e-01,6.817917485679489964e-01,7.791594072553332806e-01,2.573400868458032287e-01,4.427407053537131265e-01,5.381966029914677652e-01,2.205056991881675366e-01,5.396903616469305165e-01,5.057401270671368909e-01,7.064122003154920115e-01,4.219258008065958077e-01,3.374553277336925783e-01,7.743390424039781061e-01,3.896464563664483460e-01,6.027673783274777319e-01,9.213484882881974869e-01,4.779892322395653537e-01,2.492862268156850192e-01,5.046707250303958947e-01,9.214313397795657057e-01,2.015386664525138372e-01,9.515205864295295246e-02,3.189934702548924417e-02,5.064841957977489484e-01,1.353771117290727410e-01,2.477065529191134763e-01,8.194035695876713543e-01,5.664049379411784102e-02,7.081480804447283228e-01,7.550464667273948383e-02,1.480337908509475886e-01,3.450674434856411121e-01,1.236634184974663153e-01,8.313031435001813074e-01,1.346920555430045630e-01,9.718005815880049747e-01,1.960393558521743573e-01,2.441010649922019660e-01,4.876799467363844842e-01,7.821195914268386229e-01,6.917869876755209368e-01,8.869106778400024371e-01,3.201288739209566803e-01,6.874249182103261413e-01,6.931296729870656259e-01,5.370692154167060473e-01,7.260209256558977087e-01,4.191485435049512320e-01,7.694949988717002531e-01,5.499141908919963351e-01,6.441843346058745423e-01,4.157998867738100790e-01,6.794454136720377013e-01,5.663738814193242099e-02,9.909325623794719151e-01,7.847227825792265632e-01,7.127190407498782410e-01,8.894644850491770782e-01,4.125598921872196678e-01,2.908811972923053268e-01,5.579153804427456897e-01
2.547929031333105998e-01,1.848505931845476624e-01,6.146214615406736526e-01,4.145873781940502267e-01,2.250125567299140483e-01,5.170242431157675567e-01,6.946578692231872854e-01,7.041999224352848419e-01,8.705851998304636741e-01,9.859968623905452922e-01,1.527881848181822377e-02,2.321335215238250482e-01,2.377296445201431130e-01,8.990707008430576241e-01,7.856824288664122635e-01,5.313496468533733808e-01,9.468386086970748128e-02,4.451712240412241117e-01,1.801038545269536550e-01,9.520457240662356657e-01,9.403176896365327275e-01,4.994264160172214861e-01,9.110855305775681368e-01,6.584691013137697890e-01,6.182436700451694467e-01,6.983196690664383866e-02,6.884316897237230393e-03,1.380683934650709377e-01,6.647793594106882198e-01,7.775965401912752206e-01,7.002401314495099172e-02,3.345271113198047264e-01,7.896130659729494461e-01,4.690730130608523618e-01,1.670241732210702157e-01,7.267018103733239309e-01,1.529361739083282545e-01,5.092147582557993157e-01,3.598344759289697770e-01,8.563970767114457150e-01,8.233265918166102759e-01,8.530651766194990993e-01,8.714609620261198897e-01,8.874999318686713767e-01,3.348257534942521429e-01,8.765537025224090506e-01,9.520834819284355044e-01,2.453888214317179184e-01,2.170521128566158531e-01,1.426230443696995254e-01,6.681115684734302285e-01,6.769915838046005607e-01,9.962368227845200819e-01,2.243838972870940696e-01,3.966001201921989239e-01,1.024671458725963102e-01,9.243602188240627182e-01,1.461634843679879836e-01,4.979941876271777312e-01,5.047280740336012039e-01,4.434899633151404563e-01,5.014457819605444566e-01,8.854808923790401520e-01,2.356543553550616288e-01,3.694916877076249717e-01,4.345682324960782328e-01,2.871755711167175429e-01,4.457555422021179936e-01,5.650473498077798196e-01,8.975799882312081035e-01,9.176587990727131938e-01,7.200985779019208888e-02,8.379968581227812408e-01,7.241607022930629523e-02,7.251667777010496474e-01,2.763680325650402780e-01,4.765139684655287367e-01,6.106952573615264113e-01,6.493470198393646031e-01,7.740775070388292711e-01,6.179254632475896791e-01,2.189870862875655799e-01,8.847935018217083503e-01,2.911251441563958986e-01,5.240393577479456333e-01,1.074409828041039683e-01,3.559109986506340251e-01,1.044779182280550778e-01,2.670752348705135448e-01,2.583039284015633541e-01,8.952057712658729738e-01,7.575846684860519931e-01,2.480165404372736138e-02,3.964849248212792832e-01,2.563459334681978952e-01,8.249867670237568396e-01,8.941584378255569288e-01,8.454338381797740221e-01,9.720761870115399716e-01,7.018797748826239857e-01
1.308313567866383753e-01,8.662020240604408894e-01,8.662552398643430518e-01,9.543567102594161522e-01,8.707701057397241318e-01,5.039480851359883218e-01,9.240048859584260033e-02,1.361999388471595296e-01,3.065799059974346763e-01,9.481248783343299014e-02,3.014141336171372032e-01,5.227407633722923608e-01,9.089048370335932603e-01,1.839403869482740816e-01,1.315681985053797076e-01,5.218080833841748367e-01,3.441379472588872446e-01,1.225622822847661775e-01,2.449492564504335279e-01,9.632846984807352797e-02,7.622740693102530996e-01,7.910057413277143956e-01,2.890736403616497308e-01,1.223097073309294958e-01,1.481555743187090712e-02,1.143657622217447711e-01,1.204042099723336978e-01,7.858647291440937765e-01,8.817584729779415209e-01,1.682992222874200028e-01,1.857046729945550645e-01,9.836866871109921640e-01,2.549063996675954291e-01,7.887121594513225586e-01,2.735871894511837654e-01,6.710057065042858149e-01,8.110543887036741895e-01,9.993475930866582146e-01,6.905444563223833709e-01,7.039513524950583578e-01,7.248614758834137639e-02,3.303371934255994180e-01,9.010751284863943722e-01,6.972562023515759266e-01,6.285471308025005754e-01,1.085344951238852440e-01,4.847652555981013522e-01,4.678157199387404930e-01,9.400543033230180923e-01,1.220477771985087889e-01,8.991022661477480193e-01,9.890632385419099171e-01,9.408897435278708032e-01,4.824106445925310238e-01,9.482852461480415496e-01,4.310143984359152691e-01,9.287778680794744890e-02,1.900370090386382937e-01,3.825342956546290418e-01,8.879982162203229334e-01,2.585025707883513713e-01,9.344829229894042744e-01,5.574570017801584454e-01,8.075690138573279331e-01,1.152543378422505871e-01,7.462478705770575482e-01,5.685956082583309978e-01,3.822567456401633201e-01,4.463246737349972904e-01,1.260752244688768675e-01,5.991145120515672939e-02,1.808372620449172352e-01,5.528951458041905243e-01,9.806868024411184992e-01,8.719152865425326970e-01,6.202511451050485292e-01,3.204793573990469824e-01,4.917341619122027607e-01,9.749649423087751732e-01,9.846988054954929348e-01,9.056149538269415711e-01,2.266088952511708943e-01,9.338759883403808804e-01,2.688370809978756215e-01,5.306003582406151331e-01,4.446386735636632670e-01,2.787145719429544588e-01,2.201319801861884029e-01,5.708651016276315993e-01,9.658828968504051815e-02,3.464335559793723096e-01,6.128575265836709862e-01,3.536335063412157087e-01,5.462255241991418320e-01,5.246753168960963665e-01,9.048111428939578094e-01,9.495033557468637309e-01,1.174418416547199362e-01,1.368216587963041464e-01,3.631479379196052015e-01
8.364256537480793119e-01,2.780166882538894768e-01,2.348338399929925657e-01,7.588529767603495735e-01,8.419441266849849725e-01,5.447051556411739437e-01,9.066334629908936460e-01,4.242398372899547354e-02,9.843003782672316015e-01,7.190385907988903202e-01,8.324723821960402503e-01,9.311494092306221715e-01,2.793399282304465103e-01,2.540500661673606997e-01,5.344248620875768907e-02,7.015386651199574386e-01,6.097143055177586257e-01,2.705557950354090524e-01,7.436446763757985634e-01,4.703563416949562148e-01,8.121531959507906073e-01,7.879379437501750072e-01,6.420528992118940126e-01,9.713332549460850229e-01,6.437492221430936024e-01,1.473989644094402252e-01,8.420621695510502880e-01,1.751740787798590215e-01,9.453053854237650766e-01,9.359243515309897399e-01,6.981247891081585610e-01,9.511901042710756427e-01,5.083565503222753357e-01,3.772349152732933364e-01,2.608671358987226796e-01,1.103522872711247826e-01,2.608730753394501445e-01,2.247408986680549114e-01,2.155998014151812026e-01,7.268415375496376507e-01,3.703830783305244179e-01,6.561005001496907907e-01,7.178092798788971995e-01,3.403453029952819842e-01,5.983062780967480787e-01,8.340897727899491132e-01,8.786037710242593501e-01,1.126717720326009253e-01,7.508069760251012692e-01,3.110400246413760339e-01,8.824935600882563014e-01,2.334383125350145693e-01,9.041506011000621790e-03,4.599811142759476779e-01,3.658465415405228738e-01,6.557428888229767105e-01,3.531583196516653311e-01,1.321512976509597870e-02,9.439521140504164576e-01,9.740876052732492241e-01,7.392820959948852577e-01,8.335516285387094548e-01,5.907108547696401368e-01,1.318376138451128332e-01,3.275396362426545860e-01,8.553449758180234896e-01,7.224208203826274488e-01,9.987242748160378714e-01,6.802942523790250773e-01,2.381434557411598041e-01,3.729351910044567120e-01,9.366613511520093249e-01,7.899985008112609952e-01,6.141811806871366741e-02,7.857094335513598038e-01,7.497840280779054511e-01,3.182321491152808601e-01,8.422983447612019114e-01,9.234875388618044578e-01,8.067694848798578899e-02,8.480038613104523559e-02,7.183352990000209104e-01,3.122899629895141693e-01,7.144918655602161550e-02,4.498066845236874389e-01,8.597149701826715118e-01,4.018761993983859249e-01,7.019876059969124560e-01,7.737513011277988850e-01,7.059725240018320802e-01,6.044807568946956033e-01,8.068491844902574428e-01,8.564751689207804608e-01,8.562580727027071514e-01,7.762022881442627309e-01,5.794690387989644975e-01,3.556448801455478481e-01,1.740914463570522042e-01,2.575455637826185029e-01,6.093900085605449268e-01
8.333032145838087379e-01,7.956937505939307709e-01,8.920474836067546764e-01,1.161876961167565003e-01,6.324168117638488962e-01,8.779821309548361263e-01,5.741030648919336343e-01,5.703333336179294832e-01,1.735388045300841897e-01,4.987940531492540686e-01,9.702204664529339162e-01,5.928525813400343791e-01,6.570990552416666741e-02,7.262578781328643540e-01,4.755943103145331419e-01,5.303231646977074609e-01,1.754558280755232902e-01,3.965999708654526223e-01,1.618501378691571402e-01,6.704823701318988194e-01,8.866767901553607167e-02,9.598608162339927752e-03,9.030473070764294397e-01,1.428353090159091288e-01,6.222971981767698724e-01,8.907685688889646070e-01,5.747589416283286345e-01,6.902707516733858073e-01,5.733284530713254057e-01,3.478962631746372880e-01,2.453603605263966481e-01,2.837232379467763410e-01,3.028271521557037715e-01,9.154403486518313260e-01,2.453049531655060456e-01,3.787960707961912643e-01,7.982492972284926935e-03,7.966911140549267634e-01,8.339058256118359047e-03,9.094102914661849058e-01,9.743643097629860472e-01,5.474568448548302602e-01,6.129139763293446341e-01,7.603602919241831959e-01,6.255791771286878244e-03,9.118102154267571091e-01,1.835789889639402039e-01,1.713908380218908123e-01,6.311496175128173958e-01,2.365296828715143240e-01,2.375404911404059849e-01,9.026648210310348475e-01,2.918018544867810871e-01,6.961050434801737685e-01,5.275981012121377933e-01,2.928829361331938275e-01,8.803297616473748644e-02,3.576389327426248155e-01,2.646326763105129043e-01,1.766172848841479626e-01,3.853303581484746054e-02,2.765209402365840230e-01,1.967236811501016369e-01,7.469187083049882991e-01,3.928758996829484484e-02,9.775886973300983440e-01,8.697243568600946384e-01,1.561538190452106400e-01,3.504521632859284308e-01,1.609037329700780949e-01,9.537340509326237559e-01,7.213273921476548445e-02,6.016816015869038692e-01,5.000394151824192335e-01,1.787795952457060800e-01,9.714344159278206492e-01,2.882579574447979853e-01,3.174080551512442616e-01,2.338085905900225692e-01,7.146687393124482313e-01,6.499250961546448879e-01,3.781127360244571634e-01,9.660696713635200661e-01,7.879484341509208623e-01,3.505680419176837592e-02,3.865906697531771297e-01,2.135822862753312679e-01,1.827786342983427348e-01,9.108863692637223508e-01,9.400902753008439916e-01,5.858447653093796781e-01,9.941571696903072075e-01,7.564470928335442768e-02,9.634542957828445831e-01,7.535369629437236316e-01,2.420638410654496475e-01,6.066633519326316559e-01,3.744436862258831988e-01,6.504755759458750175e-01,5.570103296023105610e-01
6.760853402754662955e-02,3.010144583012172026e-01,7.446391615448255674e-01,2.802103220926122074e-01,9.585216254276111014e-01,8.766414022682558205e-01,3.529665698988421196e-01,8.155840119768674734e-01,9.986476361081904063e-01,3.910188592065397817e-01,9.444594935198775687e-01,3.550393878442534845e-01,4.440449103603741898e-01,8.809520695160869552e-01,4.612036613620670300e-01,4.603824464060162214e-01,2.405412469720931146e-01,9.790584963999797719e-01,8.929008687354236251e-01,2.094640692447932162e-01,8.318325321588532217e-01,6.513845602447566607e-01,3.340920374752576194e-01,3.858197964114487011e-01,7.485826966500703783e-01,2.746135231656843256e-01,8.713704754991365986e-01,4.964400484001244562e-01,4.503718582400696446e-01,2.819698077299070960e-01,4.206510855032460361e-01,5.656688417080635300e-02,5.548212907497329649e-01,2.570886143303890981e-01,9.764090915714944696e-01,3.652832338018375813e-01,7.417186458455323761e-01,5.904756855588008113e-01,1.150912912927126719e-03,6.952642292902916354e-01,2.899314946989189901e-01,3.244995457830260888e-01,9.245635474564947165e-01,4.427573155312852782e-01,6.010693483070173038e-01,4.286792250875303134e-01,5.830307365234270733e-01,7.265292808953873749e-01,1.665747613553556494e-01,5.011349230817907507e-01,4.663223330384193011e-01,9.879451112634489718e-01,6.405200813073675947e-01,2.984508733253493640e-01,7.526084539795461215e-01,8.055168327740657164e-01,8.162411458617069293e-02,5.218078776794954354e-01,4.301648998538314395e-01,2.561965564932900952e-01,9.606502584672328426e-01,7.946924247804275643e-01,5.347940332996654611e-01,9.899658605698125058e-01,6.091180149217334527e-01,1.993743635474629627e-01,7.163692473809035732e-01,6.089616261692374355e-01,6.571674719896029027e-01,4.162921028665407253e-01,9.557775256703815447e-01,4.155591552877047068e-01,2.503605393337600127e-01,5.750663049084249190e-01,8.923656758601902217e-01,9.920313238172151493e-01,4.280917839988565010e-01,4.304168265517595016e-01,3.829380372160496870e-01,8.330757702636862883e-01,2.754561690315048272e-01,9.603290953357473958e-01,7.311291728289518455e-01,8.327927274753411657e-01,6.523472042611772048e-01,1.198771871795693000e-01,6.912748934532649825e-01,5.016051631107049102e-01,8.861499034022179977e-02,1.901888255553881857e-01,9.460380756188949691e-01,3.053995723935301054e-01,3.420645634999920359e-01,1.754296749089151453e-01,1.239672604564905356e-01,4.584953517232203124e-01,1.111935406265299742e-01,9.632532616449206442e-01,2.411739664448808718e-02,5.845921296378233656e-01
4.310760799773314389e-01,6.997259964828975720e-01,9.787685113945197024e-01,4.472420497069407030e-02,6.408558183460536517e-01,7.542012603397331150e-01,7.570173834476733310e-01,7.041095495332463372e-01,3.955772115780594733e-01,3.549895067236691348e-01,5.489038936043598715e-01,5.952390258583720728e-01,9.581771254166771001e-02,9.664994380312394995e-01,1.842916135021001045e-01,5.081712743391562093e-01,4.322030724024183979e-01,5.657531530880127724e-01,8.067017443514179487e-02,9.950930841533266458e-01,8.416140461370189563e-01,9.547881833907803095e-01,4.871891938913063269e-01,3.872764299849058567e-01,1.913839785997391019e-01,6.629601920494032630e-01,7.833047274910283075e-01,3.567588175982093768e-01,2.616939882253800365e-01,1.166930458666188830e-01,5.302090253735055603e-01,4.305865129475079378e-01,5.723972962011830701e-01,6.377347334040887050e-01,5.523958410750263726e-01,7.945390941659341566e-01,1.696774061188444094e-01,2.782798977478997404e-01,6.437241101570118085e-01,1.573390298865492420e-01,9.514685621562860574e-01,3.786837670388000232e-01,4.819725952234488187e-02,9.680138227577769205e-01,7.000165947860872429e-01,4.396422660377362623e-01,2.921935547704079816e-02,7.489826241696782017e-01,9.136930396496449891e-01,9.904064345099700128e-01,8.461744146725604931e-01,4.108535030308472225e-01,9.568376526894140088e-01,7.887038405881201530e-01,2.329169405646513979e-02,8.485299579040390672e-01,9.035750522728304146e-01,5.018321249588374444e-01,1.414554121438066359e-01,4.665637933826749517e-02,9.424009157661419334e-01,3.188934803988957567e-01,6.617191225114797959e-01,6.254194182779394540e-01,6.048408242990280792e-01,9.309371982585037397e-01,3.684799433936783997e-01,5.415300855603534247e-01,5.655032674905424717e-02,8.327115190718314963e-02,1.392486614677076462e-01,2.410381162533892230e-02,4.886682972778739753e-01,7.648535079141017823e-01,6.705800630313464294e-01,5.444602832450073926e-03,1.168369898899910275e-01,6.379101712287140735e-01,1.544383093380795602e-01,5.667978470839757366e-01,5.731808194232375087e-01,3.049603799091693546e-01,2.292428185227937121e-01,2.770038504834380078e-01,7.005685439802805670e-01,5.813045868117961978e-01,5.887062555817518250e-01,9.844176440253090687e-01,8.646419932814035647e-01,8.138076209712937770e-01,6.288583863504391136e-01,1.921404475749487473e-01,3.849656994114721842e-01,9.233446808749361523e-01,4.455465014405157742e-02,5.127492295506020925e-01,8.753858282229620702e-01,4.893028318390854059e-01,9.183786140533166664e-01,5.124135835099462577e-01
6.157637349809488292e-01,9.375928212250461691e-02,3.936525380101794092e-01,5.894177230766953768e-01,2.338007134830575318e-01,4.666061295263110864e-01,2.695707380141743048e-01,2.928849064205238939e-01,6.532008467764458537e-01,4.182372309436610536e-02,3.567719985466428767e-01,4.475057884661266527e-01,8.690746751925598756e-01,6.592154092117258335e-01,8.083680360864122783e-01,6.855990966703231493e-01,3.633209338212067818e-01,2.998526908285883419e-01,2.568473979224215054e-01,9.906942649363575937e-01,5.446097580843413111e-01,3.849445012515968489e-01,1.049067701829664578e-03,4.427172938882530939e-01,8.633171980692355696e-03,8.679991164204986509e-01,1.206982281477934071e-01,1.603778399199359272e-01,6.979991695961212939e-01,3.475571407825117642e-01,9.237163490445432501e-01,9.247639744305694576e-01,7.801875153177579847e-01,9.395856046440718146e-01,2.718651149254989186e-01,4.659816237295224539e-01,5.795918297621538429e-01,1.407004247068706082e-01,5.847795741746539822e-01,7.839896851863589200e-01,3.977748436758810069e-02,5.359618357891168250e-01,2.529580350764867314e-01,5.392350116701133400e-01,9.154025226293658335e-01,1.213717591027719811e-01,4.108954146001604357e-01,1.253903687759886365e-01,4.262223063267128742e-01,3.069161083619142971e-01,6.163319239905401536e-01,1.428082930301588505e-01,6.784873770290370532e-01,2.549674707576292665e-01,5.303906081397555816e-01,8.917235582220807144e-01,3.756167335167199806e-01,6.490699262057737506e-01,1.157369512813888335e-01,3.573856093838460035e-01,5.449417734505330735e-01,9.440217643160507821e-01,7.345114809083627128e-01,2.123646459056085511e-01,9.609937530062074851e-01,8.714999882546456966e-01,2.760460080752114020e-01,8.534438935754889988e-01,6.018098531825323283e-01,9.946837038719856805e-01,1.504017161088060384e-01,6.922191478897214978e-01,7.552511784316007226e-02,5.898342058769976415e-01,9.602899806249516335e-01,3.747768423466968368e-02,5.815072662277183113e-01,5.996923748665653475e-01,7.432588530617098010e-01,1.150524429308077412e-01,3.044835340086869957e-01,1.513501052647405754e-01,5.190956975697070819e-01,9.816299255952563030e-01,1.040377197582824653e-01,6.075645681952888122e-01,3.970069807739011747e-01,9.305798860013515528e-01,9.382327604128662957e-01,2.635647147725608264e-01,4.803620378243707023e-01,5.615845381532872382e-01,1.370512175664165833e-01,6.723676014439150528e-02,7.112455232093092272e-01,7.505498772922327699e-01,6.499902164298476670e-01,5.276866986943826721e-01,3.545993320979488050e-01,4.639289351199775702e-01
1.259500166809828237e-01,5.541182215051229099e-01,2.263312367297029004e-01,1.132192595493966003e-01,3.847020259218136840e-02,1.903648488880447243e-01,1.687587073155836226e-01,1.649059406395375627e-01,9.913505588929064638e-01,7.897485452501282754e-01,2.504557046297952727e-01,4.975337662157954810e-01,4.343615811682551842e-01,9.391926344975770613e-01,8.428447679495436606e-01,9.611791738802712981e-01,7.749557604911343489e-01,1.819431490882146285e-01,4.972101363854266598e-01,3.632801973762982417e-01,1.582776341423873800e-01,2.050092580794853347e-01,9.683469160247819563e-01,2.375103860524236943e-01,4.884756271803815109e-01,7.385265911680239936e-01,9.409174967868595418e-01,7.022188284376380540e-01,1.320138383422253536e-01,6.839674049182808968e-01,7.397653471052191287e-01,8.350635584000482003e-01,9.917182466544665065e-01,6.165885349690083395e-01,9.507763361913179612e-01,3.436418559467394607e-01,2.798461185391283301e-01,9.202116895389026441e-01,6.588603730359200439e-01,8.691730958360476267e-01,4.725520997896914821e-01,3.263972144327349501e-01,5.964032511256729396e-01,1.428618052016629170e-01,1.187114253908376771e-01,3.385767492578038995e-01,2.739653205708558747e-02,4.206210169986068781e-02,3.723612087258857395e-01,1.401714739437460722e-01,1.896260566941869730e-01,5.452701816238728627e-01,7.393331489842658311e-01,8.592373388717425842e-01,1.357365458659270940e-01,9.626871600935281714e-01,5.728558577181639411e-01,4.347539467890453313e-01,4.465515571197592459e-01,2.641368761468698700e-03,4.932629242561539229e-01,8.093513880043909925e-01,4.459659291286065530e-01,4.370264153092120463e-01,7.305995578164955484e-01,3.575597817604398987e-01,7.460814625396029465e-01,7.091785724768194799e-01,3.318644622563939883e-01,3.740899926951967158e-01,4.655902891187135850e-02,6.320089717462524792e-01,7.489964116981477904e-01,8.776538770237981568e-01,9.583219679494268117e-01,9.375437975747167307e-01,3.641948746454073405e-01,3.812969895188185188e-01,3.202170972021300965e-02,5.781168675171252103e-01,7.110784179530319493e-01,7.205187502623831008e-01,6.972918847373288376e-02,2.069130453172975947e-01,9.000244485395205718e-01,4.573412860933532276e-01,8.970623132141064549e-01,1.289791054668116832e-01,8.783367637688269669e-01,9.108344688716767390e-01,5.569084334312973672e-01,5.931217022960061369e-01,6.293281257519195426e-01,6.203627406161104085e-01,2.158790052366343915e-01,2.016713829691955118e-01,4.902235010212931954e-01,2.072243226002258298e-01,8.684189129319540568e-01,1.184571490075594369e-01
2.082650262744788483e-01,1.614920891916323820e-01,6.079846262968183757e-01,2.565122194687297075e-01,2.532114089592973905e-01,8.387862031472577140e-01,7.761970276338105990e-01,9.714074970742284654e-01,5.746293184612969451e-01,8.982648530158037214e-01,9.541014765634361350e-01,3.046963560021856976e-01,9.514231592109205771e-01,9.465648873098299054e-01,2.806316797687399278e-01,7.540596145239322201e-01,1.095968859124343275e-01,4.046957296770966606e-01,7.026639939855280348e-01,4.626876494264803297e-01,1.799013629054566632e-01,3.492485303143055830e-02,4.571031562090306366e-01,1.557590420258924135e-01,7.960331208903224098e-01,4.243383242467176908e-01,5.320032187424150738e-01,5.469735488492166731e-02,9.303547773984821578e-02,3.023414601108698196e-01,2.401258107584917090e-01,8.028257757657134563e-01,3.252453260584591277e-01,6.257102554811457829e-01,2.509103281235827154e-01,8.342633400367442942e-01,9.118669613229066773e-01,1.170802976882774349e-01,5.248316222814636278e-01,5.965111471780478736e-01,2.895768642421270300e-01,8.988481281063015471e-01,6.470245620830983313e-03,1.587956269555051980e-01,6.118673966387092600e-01,8.496493878699825641e-01,7.049786921259088013e-01,3.460359292254172603e-01,2.576935211030617623e-02,7.854220539912637467e-01,3.690869612642354580e-01,4.054786148082016872e-01,4.205611668207634990e-01,9.119593242000425537e-01,3.089382516441881998e-01,4.112249894721335952e-01,8.294556973158723201e-01,6.794881335452249704e-01,1.618869211912689066e-01,3.958225149299943180e-02,8.884353311175685608e-02,1.539431196074155794e-01,8.502610016127180037e-01,6.756197465392416168e-01,4.671704047321016962e-01,3.360960920931675977e-01,3.849756406850414203e-01,3.939961342834015223e-01,5.013690378017177096e-02,1.923117787998799288e-01,1.818145601413173607e-01,6.018474706001094576e-01,4.852858429970285936e-01,9.166119331022959393e-03,3.451559181575939439e-01,8.556456113970245525e-02,9.118482275464729891e-01,4.314857875046951285e-02,7.527175756147619357e-01,8.534507525749903678e-01,5.571205826819838336e-01,9.083900818532274490e-01,7.703633792894186705e-01,6.606976276780079926e-01,2.245443906770313580e-01,6.680624605928068283e-01,4.544910900726757408e-01,4.515697197124166617e-01,5.848963401241880078e-02,7.226275763515712658e-01,5.704373857225649713e-01,9.021194046813130196e-02,3.329629536721220306e-01,2.027983853214500032e-01,6.168452399582364798e-01,9.621080594271718134e-01,1.508672911064652400e-01,5.295081469385205519e-01,8.523891877384633942e-01,1.423514158831834520e-01
